162.000000,240.000000,7
241.000000,45.000000,6
301.000000,216.000000,1
33.000000,102.000000,4
195.000000,489.000000,7
130.000000,65.000000,7
225.000000,365.000000,6
381.000000,90.000000,2
214.000000,459.000000,1
240.000000,292.000000,5
300.000000,417.000000,3
79.000000,57.000000,10
438.000000,34.000000,7
352.000000,308.000000,10
293.000000,35.000000,5
473.000000,441.000000,3
188.000000,117.000000,9
155.000000,421.000000,5
447.000000,408.000000,5
128.000000,481.000000,8
205.000000,339.000000,7
88.000000,118.000000,10
101.000000,9.000000,10
388.000000,303.000000,4
274.000000,244.000000,10
467.000000,168.000000,2
193.000000,150.000000,9
469.000000,62.000000,9
374.000000,286.000000,1
208.000000,53.000000,6
127.000000,437.000000,7
451.000000,383.000000,2
433.000000,50.000000,6
240.000000,265.000000,7
89.000000,460.000000,6
345.000000,232.000000,8
200.000000,120.000000,4
293.000000,474.000000,10
256.000000,452.000000,1
269.000000,458.000000,7
206.000000,455.000000,1
349.000000,58.000000,4
52.000000,264.000000,4
407.000000,249.000000,3
345.000000,475.000000,9
489.000000,1.000000,3
79.000000,193.000000,10
121.000000,442.000000,1
114.000000,341.000000,7
328.000000,272.000000,10
114.000000,191.000000,4
98.000000,211.000000,10
218.000000,101.000000,7
485.000000,423.000000,10
160.000000,20.000000,1
414.000000,465.000000,3
377.000000,0.000000,6
378.000000,298.000000,10
397.000000,225.000000,9
285.000000,450.000000,5
391.000000,292.000000,2
209.000000,8.000000,1
56.000000,201.000000,7
99.000000,466.000000,5
266.000000,330.000000,6
187.000000,50.000000,3
180.000000,275.000000,10
77.000000,350.000000,7
9.000000,145.000000,1
473.000000,309.000000,10
47.000000,475.000000,7
40.000000,404.000000,8
60.000000,466.000000,7
355.000000,17.000000,9
35.000000,127.000000,6
405.000000,265.000000,8
192.000000,408.000000,5
412.000000,162.000000,2
99.000000,47.000000,9
473.000000,340.000000,10
191.000000,188.000000,10
344.000000,299.000000,6
171.000000,386.000000,9
55.000000,352.000000,2
91.000000,292.000000,7
192.000000,222.000000,10
254.000000,158.000000,4
315.000000,244.000000,10
276.000000,23.000000,9
469.000000,1.000000,4
201.000000,128.000000,4
467.000000,227.000000,5
363.000000,264.000000,2
86.000000,488.000000,6
253.000000,31.000000,4
195.000000,23.000000,4
382.000000,129.000000,6
117.000000,38.000000,4
215.000000,112.000000,1
249.000000,17.000000,6
